execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.23676244417826334,0.1748134242424242,1.0,1.0,0.9568827034391264,3680.6666666666665,237.66666666666666,0.41157586842068755,0.0031947054083096642,0.026797556235086714,0.0,0.0,0.010765564789647422,57.03994701571484,29.4542960458327,0.02889279123013648,80x80,80,80,0.6,0.0,center
0.020398378372192383,0.26353833333333343,1.0,1.0,0.938997086414167,3600.0,238.33333333333334,0.2839367117055258,0.0017265252348538595,0.007211005927134924,0.0,0.0,0.005304252078930339,0.0,10.530379332620875,0.007191561857369782,80x80,80,80,0.6,0.0,corner
0.35517160097757977,0.14815445454545442,1.0,1.0,0.9278885764149778,3560.3333333333335,242.33333333333334,0.5033260555230342,0.11528096783654619,0.0029621121075578288,0.0,0.0,0.004249626726721203,56.09713797413277,14.613540144521982,0.11696478804720004,80x80,80,80,0.6,0.01,center
0.030343294143676758,0.25156309090909074,1.0,1.0,0.9067933643601008,3481.0,270.6666666666667,0.2819063850527675,0.010173586659100363,0.0075375605435484,0.0,0.0,0.006499419496891091,0.0,7.845734863959881,0.015875711112300277,80x80,80,80,0.6,0.01,corner
0.6035751501719157,0.195932242424242,1.0,1.0,0.8433962126271495,3249.0,374.6666666666667,0.7995073925961577,0.19238539324740667,0.023770184684046566,0.0,0.0,0.0030785415559549016,0.0,13.767917618708921,0.2002250098793258,80x80,80,80,0.6,0.05,center
0.04724550247192383,0.29751051515151455,1.0,1.0,0.7903751542373199,3025.0,442.3333333333333,0.3447560176234384,0.016137880126559475,0.0029986724852862153,0.0,0.0,0.0024520396766366517,0.0,8.013876853447538,0.014129643284679687,80x80,80,80,0.6,0.05,corner
0.3016378879547119,0.11644360606060594,1.0,1.0,0.946676194558965,4225.0,199.66666666666666,0.41808149401531786,0.026912209035286672,0.0015146066292954904,0.0,0.0,0.001835012584344353,0.0,4.714045207910316,0.025505659109655313,80x80,80,80,0.7,0.0,center
0.017884016036987305,0.21407678787878773,1.0,1.0,0.9390320857928808,4182.0,231.33333333333334,0.23196080391577503,0.00041093990255958136,0.007134403151027821,0.0,0.0,0.009171796812044138,60.81118318204309,6.847546194724712,0.0075396857576830985,80x80,80,80,0.7,0.0,corner
0.5428893566131592,0.1327894545454544,1.0,1.0,0.9356061817290802,4182.0,260.6666666666667,0.6756788111586136,0.13593289445625345,0.008478273894898351,0.0,0.0,0.0105934771500987,60.81118318204309,8.498365855987974,0.12961511294036687,80x80,80,80,0.7,0.01,center
0.02667832374572754,0.2120449696969696,1.0,1.0,0.9067503683452477,4053.6666666666665,281.3333333333333,0.23872329344269713,0.01132511594598671,0.005317483272088771,0.0,0.0,0.008358350274156427,59.86837414046103,1.8856180831641267,0.010658367136790177,80x80,80,80,0.7,0.01,corner
0.4840070406595866,0.1551648484848481,1.0,1.0,0.8441996855521511,3803.0,380.0,0.6391718891444348,0.04796038363354631,0.005790507372172194,0.0,0.0,0.009776229346495326,57.982756057296896,11.045361017187261,0.050692682706100986,80x80,80,80,0.7,0.05,center
0.03321703275044759,0.2392017272727267,1.0,1.0,0.8000603517064538,3600.0,445.6666666666667,0.27241876002317433,0.012659438770244752,0.01272774554273251,0.0,0.0,0.0009326690216930429,0.0,37.60614606978788,0.024621613519086073,80x80,80,80,0.7,0.05,corner
0.38010795911153156,0.09752530303030293,1.0,1.0,0.9587382770862464,4900.0,211.66666666666666,0.4776332621418345,0.04121139282906078,0.006511719733806432,0.0,0.0,0.004573253866146346,0.0,13.695092389449425,0.04757009592223425,80x80,80,80,0.8,0.0,center
0.018712997436523438,0.14764051515151508,1.0,1.0,0.9370725917550624,4807.333333333333,222.33333333333334,0.16635351258803852,0.00037762226538991684,0.008043026621271786,0.0,0.0,0.009058330385273877,65.5252283899534,4.988876515698588,0.008297749467522125,80x80,80,80,0.8,0.0,corner
0.5363796552022299,0.09266781818181803,1.0,1.0,0.9289426156559487,4761.0,236.0,0.6290474733840479,0.008045584722599395,0.00551338410724754,0.0,0.0,0.005044863277460064,0.0,6.97614984548545,0.009547425118471405,80x80,80,80,0.8,0.01,center
0.027778466542561848,0.1435550303030301,1.0,1.0,0.9038388616883043,4624.0,268.6666666666667,0.17133349684559196,0.01250042761007266,0.0015117550513128195,0.0,0.0,0.0026430526033113344,0.0,6.599663291074444,0.011956878171303555,80x80,80,80,0.8,0.01,corner
0.5987807114919027,0.12968463636363614,1.0,1.0,0.8428171007774865,4312.333333333333,387.6666666666667,0.7284653478555388,0.05310931328799226,0.004555760988828092,0.0,0.0,0.007043305105774966,61.753992223625154,14.70449666674185,0.05756078451991731,80x80,80,80,0.8,0.05,center
0.0369416077931722,0.20261751515151463,1.0,1.0,0.7883502804857141,4011.3333333333335,482.6666666666667,0.23955912294468684,0.012524645683994124,0.005762159793813396,0.0,0.0,0.007364824446948559,59.86837414046103,14.29063407348401,0.01523736647976857,80x80,80,80,0.8,0.05,corner
0.5331156253814697,0.3595437575757574,1.0,1.0,0.9538007473377412,4761.0,351.3333333333333,0.8926593829572272,0.22407953841567027,0.02866807342348807,0.0,0.0,0.0032555338679360387,0.0,26.549743668986505,0.19578640806253764,100x100,100,100,0.5,0.0,center
0.03354191780090332,0.48587412121212115,1.0,1.0,0.9321084098251621,4669.666666666667,312.0,0.5194160390130245,0.012479060106443332,0.003921521992112198,0.0,0.0,0.0028963136070314552,64.58241934837135,0.816496580927726,0.016306258551561693,100x100,100,100,0.5,0.0,corner
1.5850818951924641,0.27873751515151485,1.0,1.0,0.9295076617438557,4624.0,336.0,1.8638194103439794,0.26756340753011254,0.0333328734735221,0.0,0.0,0.007513885065606296,0.0,33.7441352929167,0.30077793259108304,100x100,100,100,0.5,0.01,center
0.02695473035176595,0.479447787878788,1.0,1.0,0.8991641084655946,4444.666666666667,352.3333333333333,0.5064025182305539,0.0021839623044518463,0.015186458143127572,0.0,0.0,0.008591188666454346,62.69680126520721,17.594190960528863,0.016329428405070855,100x100,100,100,0.5,0.01,corner
3.9484915733337402,0.372663545454545,0.9999186197916666,0.6666666666666666,0.8280798655530046,4139.0,542.3333333333334,4.321155118788285,1.7676920304903438,0.05206847526719157,0.00011508899433374797,0.4714045207910317,0.007103917037570971,60.81118318204309,41.354833118055524,1.7937603372835589,100x100,100,100,0.5,0.05,center
0.05677533149719238,0.516346939393938,1.0,1.0,0.7800048175006284,3885.6666666666665,603.0,0.5731222708911304,0.01388694186567422,0.006176587766039597,0.0,0.0,0.004656801642698838,58.92556509887896,11.51810169544733,0.020056682073867876,100x100,100,100,0.5,0.05,corner
0.4287697474161784,0.23628378787878793,1.0,1.0,0.9574578873070222,5776.0,271.6666666666667,0.6650535352949664,0.004507537265153409,0.017316080409264915,0.0,0.0,0.007374838275290312,0.0,16.81930108205715,0.01783810678421494,100x100,100,100,0.6,0.0,center
0.03463164965311686,0.3990772121212122,1.0,1.0,0.9330433982030946,5575.333333333333,289.3333333333333,0.43370886177432905,0.01318313081466812,0.01565692327633947,0.0,0.0,0.006841262618442291,70.23927359786371,13.572848714334887,0.028680141418847137,100x100,100,100,0.6,0.0,corner
0.5726850827534994,0.23959648484848464,1.0,1.0,0.9297940624890572,5575.333333333333,331.3333333333333,0.812281567601984,0.023781041786368924,0.013176347039586568,0.0,0.0,0.007750795879348634,70.23927359786371,18.926759422104517,0.03621707244394988,100x100,100,100,0.6,0.01,center
0.03728350003560384,0.39205327272727253,1.0,1.0,0.9049811964905219,5427.0,342.6666666666667,0.42933677276287635,0.012718419476902741,0.004525456168961498,0.0,0.0,0.008032542619738941,69.29646455628166,2.6246692913372702,0.011505789222113809,100x100,100,100,0.6,0.01,corner
1.2004833221435547,0.2666944242424238,1.0,1.0,0.820954951598862,4900.0,468.6666666666667,1.4671777463859785,0.35056555892788727,0.005684121167371755,0.0,0.0,0.000942592128439096,0.0,7.3181661333667165,0.35262943586403,100x100,100,100,0.6,0.05,center
0.053496996561686196,0.46578966666666527,1.0,1.0,0.7790237373514607,4669.666666666667,656.3333333333334,0.5192866632283515,0.01266789153172836,0.011223828114530767,0.0,0.0,0.00577871751194353,64.58241934837135,23.299976156401723,0.022316893944107012,100x100,100,100,0.6,0.05,corner
0.5584749380747477,0.18924733333333332,1.0,1.0,0.9585277395976272,6724.0,264.0,0.747722271408081,0.05032046181220053,0.0031359099876865117,0.0,0.0,0.0031354805402507998,0.0,12.24744871391589,0.05264461835741067,100x100,100,100,0.7,0.0,center
0.036951541900634766,0.32279881818181844,1.0,1.0,0.9314145435785136,6507.333333333333,283.6666666666667,0.3597503600824532,0.012393032978490169,0.008516184331626899,0.0,0.0,0.0022446463759796674,75.8961278473561,2.494438257849294,0.019284285522851854,100x100,100,100,0.7,0.0,corner
0.8111156622568766,0.1835332727272725,1.0,1.0,0.925892329799544,6507.333333333333,306.0,0.9946489349841491,0.06823726776594609,0.008867381692932467,0.0,0.0,0.0036140525621065605,75.8961278473561,9.41629792788369,0.0740598530434328,100x100,100,100,0.7,0.01,center
0.04812002182006836,0.3230461515151512,1.0,1.0,0.8999298608721701,6241.0,364.3333333333333,0.37116617333521956,0.012124769094514258,0.0011108788924458946,0.0,0.0,0.001327884860796287,0.0,5.312459150169743,0.013235647350206204,100x100,100,100,0.7,0.01,corner
1.0471820036570232,0.24557030303030228,1.0,1.0,0.8275546726088786,5827.0,523.3333333333334,1.2927523066873254,0.07085919237792596,0.007308089302822885,0.0,0.0,0.003204060860817025,72.12489168102785,13.67073110293992,0.07371993704099407,100x100,100,100,0.7,0.05,center
0.061767260233561196,0.38418069696969576,1.0,1.0,0.7828127785261882,5476.0,661.0,0.445947957203257,0.01282503448094342,0.01888253156037496,0.0,0.0,0.0020172761130148975,0.0,40.718546143004666,0.03101847923539854,100x100,100,100,0.7,0.05,corner
0.7106226285298666,0.14587333333333324,1.0,1.0,0.9564268564951104,7627.333333333333,256.6666666666667,0.8564959618631999,0.07037770456480193,0.0022655962810535016,0.0,0.0,0.007610177664399414,82.49579113843055,8.219218670625303,0.07224097130644992,100x100,100,100,0.8,0.0,center
0.039243618647257485,0.2337359999999998,1.0,1.0,0.9350718055355278,7453.666666666667,286.0,0.2729796186472573,0.012922806193203533,0.008923805719417425,0.0,0.0,0.005900906490250176,81.55298209684848,7.118052168020874,0.021318016221967828,100x100,100,100,0.8,0.0,corner
0.9689841270446777,0.14054718181818157,1.0,1.0,0.9312655841379464,7453.666666666667,295.6666666666667,1.1095313088628593,0.13777994437507574,0.003755898665082596,0.0,0.0,0.007898868622552934,81.55298209684848,11.440668201153676,0.1403876273355703,100x100,100,100,0.8,0.01,center
0.041459083557128906,0.22335148484848447,1.0,1.0,0.8999006951719467,7225.0,386.3333333333333,0.2648105684056134,0.011100980591355888,0.006553363154132171,0.0,0.0,0.0005515753339927255,0.0,5.557777333511022,0.004550581601016332,100x100,100,100,0.8,0.01,corner
1.2898492018381755,0.22436266666666627,1.0,1.0,0.8358735431219033,6724.0,579.3333333333334,1.5142118685048418,0.1306645201256497,0.009450318015939225,0.0,0.0,0.0021739701436188823,0.0,13.02134998974974,0.13789403337620443,100x100,100,100,0.8,0.05,center
0.06785424550374348,0.3174768787878777,1.0,1.0,0.7798402731234644,6241.0,689.0,0.38533112429162125,0.014003343614161695,0.010455015368182951,0.0,0.0,0.002453236685423123,0.0,25.80697580112788,0.018103214903642896,100x100,100,100,0.8,0.05,corner
