execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.00011510848999023438,0.0,1.0,1.0,0.916122448979592,4489.0,0.0,0.00011510848999023438,1.0974922816553098e-05,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,1.0974922816553098e-05,70x70,70,70,1.0,0.01,corner
6.31570816040039e-05,0.0,1.0,1.0,0.8100000000000002,3969.0,0.0,6.31570816040039e-05,1.4982478469243025e-06,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.4982478469243025e-06,70x70,70,70,1.0,0.05,corner
0.02242915630340576,0.5575583454545452,1.0,1.0,0.9299852949345088,2809.0,268.8,0.579987501757951,0.010944954779101413,0.010860791564975984,0.0,0.0,0.005912607660087821,0.0,8.44748483277715,0.018774593008771163,100x100,100,100,0.3,0.0,corner
0.024895238876342773,0.564047845454545,1.0,1.0,0.8991945253674439,2714.5,318.3,0.5889430843308878,0.01059294922984928,0.008058118399308343,0.0,0.0,0.008023594585422107,31.5,8.331266410336426,0.006389171421425801,100x100,100,100,0.3,0.01,corner
0.03229830265045166,0.5418308090909083,1.0,1.0,0.769902777880387,2304.2,424.9,0.5741291117413599,0.013501117343993575,0.010383580570157012,0.0,0.0,0.009105677404915151,42.93436851754082,14.949581933953871,0.018998012013019035,100x100,100,100,0.3,0.05,corner
0.03583228588104248,0.4893870090909089,1.0,1.0,0.9374054461498534,4678.8,306.1,0.5252192949719514,0.01880392217123422,0.012391823677675152,0.0,0.0,0.007118666900328525,67.11601895225908,10.212247548899311,0.022154310452624934,100x100,100,100,0.5,0.0,corner
0.037094712257385254,0.47445733636363646,1.0,1.0,0.8997345560850558,4516.0,358.7,0.5115520486210217,0.011803258763846036,0.007862505778636352,0.0,0.0,0.006036350787412382,54.0,17.89441253576099,0.014644361531171973,100x100,100,100,0.5,0.01,corner
0.05716428756713867,0.5032572181818171,1.0,1.0,0.7729862081679009,3869.0,570.4,0.5604215057489558,0.014413964868934566,0.015421955903717064,0.0,0.0,0.008078844776299964,50.0,17.425269007966563,0.020858228265155203,100x100,100,100,0.5,0.05,corner
0.043039774894714354,0.335012,1.0,1.0,0.9401340698026865,6577.3,297.0,0.3780517748947143,0.01387627283646608,0.009113885786475756,0.0,0.0,0.005431198419444225,48.9,5.709640969448079,0.018862448694849942,100x100,100,100,0.7,0.0,corner
0.04557600021362305,0.3218965181818182,1.0,1.0,0.9025262370258684,6304.6,364.7,0.3674725183954412,0.012118967269503655,0.008739682976648188,0.0,0.0,0.0076596475869839635,77.89377382050506,8.786922100485471,0.019112198329104896,100x100,100,100,0.7,0.01,corner
0.0783607006072998,0.38807096363636256,1.0,1.0,0.7787599321849343,5446.6,689.6,0.46643166424366234,0.015234336050965537,0.01937269276218938,0.0,0.0,0.005758096024231557,58.8,46.390085147582994,0.025709548950617382,100x100,100,100,0.7,0.05,corner
0.037345504760742186,0.1266928636363635,1.0,1.0,0.9413790450998454,8464.0,226.5,0.1640383683971057,0.012332313730306363,0.011576714703134401,0.0,0.0,0.003647724766134197,0.0,9.871676655968834,0.01976725625011298,100x100,100,100,0.9,0.0,corner
0.04558472633361817,0.1008178363636362,1.0,1.0,0.9003554334721571,8100.0,309.2,0.14640256269725438,0.01729847326844034,0.006816644268550815,0.0,0.0,0.0021856303932660456,0.0,18.356470248934023,0.019484049695757587,100x100,100,100,0.9,0.01,corner
0.08530678749084472,0.2497919727272718,1.0,1.0,0.7804933350968796,7022.6,709.7,0.3350987602181165,0.004700326528209882,0.010680068675224866,0.0,0.0,0.0055194157966446345,66.8,32.320426977377636,0.01388300442864977,100x100,100,100,0.9,0.05,corner
0.00010788440704345703,0.0,1.0,1.0,0.9408999999999998,9409.0,0.0,0.00010788440704345703,3.35101956586713e-05,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,3.35101956586713e-05,100x100,100,100,1.0,0.0,corner
8.823871612548829e-05,0.0,1.0,1.0,0.9025000000000001,9025.0,0.0,8.823871612548829e-05,4.409712593593126e-06,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,4.409712593593126e-06,100x100,100,100,1.0,0.01,corner
0.00020678043365478515,0.0,1.0,1.0,0.7744,7744.0,0.0,0.00020678043365478515,0.00023750126442549188,0.0,0.0,0.0,0.0,0.0,0.0,0.00023750126442549188,100x100,100,100,1.0,0.05,corner
